605, 217
606, 217
607, 217
608, 217
609, 215
610, 217
611, 213
612, 212
613, 215
614, 215
615, 213
616, 209
617, 213
618, 210
619, 213
620, 214
621, 214
622, 215
623, 214
624, 215
625, 213
626, 215
627, 214
628, 211
629, 210
630, 213
631, 214
632, 215
633, 216
634, 215
635, 216
636, 217
637, 215
638, 217
639, 217
640, 217
641, 217
642, 217
643, 217
644, 217
645, 216
646, 217
647, 216
648, 217
649, 217
650, 217
651, 217
652, 217
653, 217
654, 215
655, 213
656, 215
657, 217
658, 217
659, 216
660, 217
661, 216
662, 217
663, 217
664, 217
665, 217
666, 217
667, 213
668, 217
669, 217
670, 215
671, 213
672, 213
673, 212
674, 215
675, 215
676, 215
677, 214
678, 215
679, 215
680, 214
681, 215
682, 214
683, 215
684, 214
685, 215
686, 214
687, 215
688, 215
689, 215
690, 214
691, 215
692, 211
693, 215
694, 215
695, 215
696, 215
697, 216
698, 215
699, 216
700, 216
701, 216
702, 216
703, 215
704, 214
705, 215
706, 215
707, 215
708, 215
709, 216
710, 217
711, 214
712, 217
713, 216
714, 217
715, 216
716, 217
717, 214
718, 210
719, 214
720, 209
721, 214
722, 214
723, 214
724, 212
725, 212
726, 212
727, 210
728, 212
729, 211
730, 211
731, 214
732, 213
733, 213
734, 215
735, 213
736, 215
737, 213
738, 213
739, 214
740, 214
741, 212
742, 210
743, 212
744, 209
745, 211
746, 214
747, 215
748, 215
749, 214
750, 213
751, 211
752, 209
753, 209
754, 209
755, 211
756, 213
757, 211
758, 212
759, 211
760, 212
761, 212
762, 211
763, 214
764, 215
765, 215
766, 214
767, 215
768, 214
769, 215
770, 214
771, 215
772, 216
773, 213
774, 213
775, 213
776, 216
777, 216
778, 215
779, 215
780, 215
781, 211
782, 215
783, 216
784, 216
785, 216
786, 212
787, 216
788, 216
789, 216
790, 215
791, 216
792, 215
793, 216
794, 216
795, 215
796, 216
797, 217
798, 217
799, 213
800, 217
801, 213
802, 217
803, 217
804, 217
805, 217
806, 217
807, 217
808, 217
809, 217
810, 217
811, 217
812, 217
813, 217
814, 217
815, 217
816, 217
817, 217
818, 217
819, 217
820, 217
821, 217
822, 217
823, 213
824, 213
825, 217
826, 217
827, 217
828, 217
829, 217
830, 217
831, 217
832, 217
833, 217
834, 215
835, 217
836, 217
837, 213
838, 217
839, 217
840, 217
841, 217
842, 215
843, 217
844, 217
845, 215
846, 217
847, 215
848, 217
849, 217
850, 215
851, 217
852, 217
853, 217
854, 217
855, 217
856, 217
857, 217
858, 217
859, 217
860, 217
861, 217
862, 217
863, 217
864, 216
865, 217
866, 216
867, 217
868, 216
869, 216
870, 217
871, 216
872, 217
873, 215
874, 217
875, 216
876, 217
877, 216
878, 216
879, 216
880, 217
881, 216
882, 217
883, 215
884, 211
885, 209
886, 209
887, 210
888, 210
889, 210
890, 213
891, 216
892, 211
893, 216
894, 214
895, 216
896, 217
897, 216
898, 216
899, 216
900, 213
901, 216
902, 216
903, 216
904, 217
905, 216
906, 217
907, 216
908, 216
909, 217
910, 216
911, 216
912, 216
913, 216
914, 216
915, 217
916, 215
917, 217
918, 215
919, 213
920, 213
921, 214
922, 214
923, 216
924, 215
925, 216
926, 217
927, 212
928, 211
929, 210
930, 214
931, 215
932, 215
933, 213
934, 214
935, 215
936, 215
937, 215
938, 215
939, 215
940, 214
941, 214
942, 211
943, 214
944, 213
945, 213
946, 212
947, 213
948, 215
949, 214
950, 212
951, 213
952, 212
953, 214
954, 211
955, 212
956, 212
957, 214
958, 213
959, 212
960, 211
961, 211
962, 211
963, 210
964, 210
965, 211
966, 212
967, 211
968, 212
969, 213
970, 213
971, 213
972, 211
973, 212
974, 214
975, 214
976, 216
977, 213
978, 216
979, 214
980, 216
981, 216
982, 215
983, 216
984, 214
985, 213
986, 211
987, 213
988, 215
989, 215
990, 212
991, 215
992, 213
993, 215
994, 215
995, 214
996, 215
997, 214
998, 215
999, 215
